,dbs,evidence type,methods,ntissues,pmids,symbol1,symbol2,uniprot1,uniprot2
5516,,exp,coexpression,10,,MED18,TBCC,xxxxxx,xxxxxx
5517,,exp,coexpression,13,,MRPL47,TOMM22,xxxxxx,xxxxxx
5518,,exp,coexpression,10,,KPNA2,ZC3H6,xxxxxx,xxxxxx
5519,,exp,coexpression,10,,FAN1,MZF1,xxxxxx,xxxxxx
5520,,exp,coexpression,11,,NKIRAS1,AK6,xxxxxx,xxxxxx
5521,,exp,coexpression,10,,GSTM2,EIF2S1,xxxxxx,xxxxxx
5522,,exp,coexpression,18,,MRPL47,POMP,xxxxxx,xxxxxx
5523,,exp,coexpression,10,,PSMA2,ALG5,xxxxxx,xxxxxx
5524,,exp,coexpression,10,,COL6A3,SRPX,xxxxxx,xxxxxx
5525,,exp,coexpression,14,,RPS24,RPS2,xxxxxx,xxxxxx
5526,,exp,coexpression,10,,GHITM,MRPL44,xxxxxx,xxxxxx
5527,,exp,coexpression,17,,ATG10,RPS21,xxxxxx,xxxxxx
5528,,exp,coexpression,14,,NANS,SRPRB,xxxxxx,xxxxxx
5529,,exp,coexpression,11,,MRC1,TBXAS1,xxxxxx,xxxxxx
5530,,exp,coexpression,13,,UXT,RPS15,xxxxxx,xxxxxx
5531,,exp,coexpression,19,,BLOC1S5-TXNDC5,TXNDC5,xxxxxx,xxxxxx
5532,,exp,coexpression,10,,MRPS23,GPN1,xxxxxx,xxxxxx
5533,,exp,coexpression,11,,ABCE1,RRP15,xxxxxx,xxxxxx
5534,,exp,coexpression,10,,PARP6,LUC7L,xxxxxx,xxxxxx
5535,,exp,coexpression,11,,PRPF39,PNN,xxxxxx,xxxxxx
5536,,exp,coexpression,13,,GPATCH4,CHUK,xxxxxx,xxxxxx
5537,,exp,coexpression,11,,ERP44,C1GALT1C1,xxxxxx,xxxxxx
5538,,exp,coexpression,12,,CTU2,GPATCH4,xxxxxx,xxxxxx
5539,,exp,coexpression,10,,NDUFB3,MRPS11,xxxxxx,xxxxxx
5540,,exp,coexpression,14,,GARS,EIF5A,xxxxxx,xxxxxx
5541,,exp,coexpression,13,,NSA2,EIF3H,xxxxxx,xxxxxx
5542,,exp,coexpression,11,,GDF1,CERS1,xxxxxx,xxxxxx
5543,,exp,coexpression,15,,COX7B,UQCRH,xxxxxx,xxxxxx
5544,,exp,coexpression,10,,TMIGD3,TBXAS1,xxxxxx,xxxxxx
5545,,exp,coexpression,10,,PLXND1,COL1A2,xxxxxx,xxxxxx
5546,,exp,coexpression,10,,CISD1,POMP,xxxxxx,xxxxxx
5547,,exp,coexpression,16,,MRPL47,SNRPD1,xxxxxx,xxxxxx
5548,,exp,coexpression,11,,NDUFA6,NDUFB10,xxxxxx,xxxxxx
5549,,exp,coexpression,10,,NDUFA2,NDUFA8,xxxxxx,xxxxxx
5550,,exp,coexpression,10,,TUBA1C,SLC52A2,xxxxxx,xxxxxx
5551,,exp,coexpression,12,,TSFM,STOML2,xxxxxx,xxxxxx
5552,,exp,coexpression,13,,CIAPIN1,MRPS12,xxxxxx,xxxxxx
5553,,exp,coexpression,16,,NDUFB3,COX5A,xxxxxx,xxxxxx
5554,,exp,coexpression,11,,DOK3,CORO1A,xxxxxx,xxxxxx
5555,,exp,coexpression,10,,CXCL12,BGN,xxxxxx,xxxxxx
5556,,exp,coexpression,12,,ANTXR1,SSC5D,xxxxxx,xxxxxx
5557,,exp,coexpression,10,,PSMB2,XRCC6,xxxxxx,xxxxxx
5558,,exp,coexpression,12,,PSMC4,MRPL39,xxxxxx,xxxxxx
5559,,exp,coexpression,12,,WDR12,TWNK,xxxxxx,xxxxxx
5560,,exp,coexpression,10,,PNO1,PRPS1,xxxxxx,xxxxxx
5561,,exp,coexpression,17,,CALR,RPN2,xxxxxx,xxxxxx
5562,,exp,coexpression,19,,RPL11,RPL30,xxxxxx,xxxxxx
5563,,exp,coexpression,15,,ITGB2,SASH3,xxxxxx,xxxxxx
5564,,exp,coexpression,11,,CENPN,ARPC5L,xxxxxx,xxxxxx
5565,,exp,coexpression,11,,ATP5MF,COA3,xxxxxx,xxxxxx
5566,,exp,coexpression,13,,CSAD,TRIM52,xxxxxx,xxxxxx
5567,,exp,coexpression,10,,NPM1,EEF1B2,xxxxxx,xxxxxx
5568,,exp,coexpression,16,,RPS7,RPL8,xxxxxx,xxxxxx
5569,,exp,coexpression,11,,SEC24A,TMEM214,xxxxxx,xxxxxx
5570,,exp,coexpression,10,,KHDC4,SETD5,xxxxxx,xxxxxx
5571,,exp,coexpression,10,,SNX32,LUC7L,xxxxxx,xxxxxx
5572,,exp,coexpression,10,,COX14,NDUFAF2,xxxxxx,xxxxxx
5573,,exp,coexpression,16,,RPS17,RPL28,xxxxxx,xxxxxx
5574,,exp,coexpression,10,,CCDC86,UTP15,xxxxxx,xxxxxx
5575,,exp,coexpression,15,,DOCK2,PTPRC,xxxxxx,xxxxxx
5576,,exp,coexpression,10,,PARVA,NDN,xxxxxx,xxxxxx
5577,,exp,coexpression,12,,GIMAP4,GIMAP5,xxxxxx,xxxxxx
5578,,exp,coexpression,11,,SRGN,GPR4,xxxxxx,xxxxxx
5579,,exp,coexpression,10,,PBDC1,PSMA4,xxxxxx,xxxxxx
5580,,exp,coexpression,12,,RAN,COA4,xxxxxx,xxxxxx
5581,,exp,coexpression,10,,THOC1,RUFY2,xxxxxx,xxxxxx
5582,,exp,coexpression,11,,PSME3,KTI12,xxxxxx,xxxxxx
5583,,exp,coexpression,10,,WAS,CD86,xxxxxx,xxxxxx
5584,,exp,coexpression,13,,NOP14,ABCF1,xxxxxx,xxxxxx
5585,,exp,coexpression,10,,PHF5A,CHUK,xxxxxx,xxxxxx
5586,,exp,coexpression,10,,ZNF862,TSPOAP1,xxxxxx,xxxxxx
5587,,exp,coexpression,10,,MRVI1,MYL9,xxxxxx,xxxxxx
5588,,exp,coexpression,12,,RPL10A,RPL29,xxxxxx,xxxxxx
5589,,exp,coexpression,15,,COL5A1,COL1A2,xxxxxx,xxxxxx
5590,,exp,coexpression,11,,UBL5,CCDC51,xxxxxx,xxxxxx
5591,,exp,coexpression,12,,PFAS,MYBBP1A,xxxxxx,xxxxxx
5592,,exp,coexpression,13,,NACA,RPL22,xxxxxx,xxxxxx
5593,,exp,coexpression,12,,ASB8,KBTBD4,xxxxxx,xxxxxx
5594,,exp,coexpression,11,,RRP9,ALKBH2,xxxxxx,xxxxxx
5595,,exp,coexpression,12,,CD74,HLA-F,xxxxxx,xxxxxx
5596,,exp,coexpression,11,,NUBP1,TVP23A,xxxxxx,xxxxxx
5597,,exp,coexpression,11,,ITGB2,SIGLEC9,xxxxxx,xxxxxx
5598,,exp,coexpression,15,,ATP5MG,ATP5MD,xxxxxx,xxxxxx
5599,,exp,coexpression,13,,RPL28,NBEAL1,xxxxxx,xxxxxx
5600,,exp,coexpression,12,,FH,DDX1,xxxxxx,xxxxxx
5601,,exp,coexpression,11,,EIF3K,COX5B,xxxxxx,xxxxxx
5602,,exp,coexpression,10,,MAU2,TSC2,xxxxxx,xxxxxx
5603,,exp,coexpression,10,,MRPL13,SNRPG,xxxxxx,xxxxxx
5604,,exp,coexpression,10,,NDUFA2,DDT,xxxxxx,xxxxxx
5605,,exp,coexpression,11,,CDK5RAP3,LUC7L3,xxxxxx,xxxxxx
5606,,exp,coexpression,13,,TYROBP,MNDA,xxxxxx,xxxxxx
5607,,exp,coexpression,10,,ZNF692,HEMK1,xxxxxx,xxxxxx
5608,,exp,coexpression,19,,PCDHGB2,PCDHGA11,xxxxxx,xxxxxx
5609,,exp,coexpression,12,,MRPL3,PSME3,xxxxxx,xxxxxx
5610,,exp,coexpression,16,,HNRNPUL2,HNRNPUL2-BSCL2,xxxxxx,xxxxxx
5611,,exp,coexpression,17,,NPIPB8,NPIPB6,xxxxxx,xxxxxx
5612,,exp,coexpression,19,,PCDHGB3,PCDHGB7,xxxxxx,xxxxxx
5613,,exp,coexpression,11,,PKD2,RECK,xxxxxx,xxxxxx
5614,,exp,coexpression,11,,CLEC14A,ESAM,xxxxxx,xxxxxx
5615,,exp,coexpression,12,,ARHGAP30,IKZF1,xxxxxx,xxxxxx
5616,,exp,coexpression,11,,RRS1,PSMC4,xxxxxx,xxxxxx
5617,,exp,coexpression,10,,COX7C,SEM1,xxxxxx,xxxxxx
5618,,exp,coexpression,19,,PCDHGA3,PCDHGB4,xxxxxx,xxxxxx
5619,,exp,coexpression,11,,CCDC200,TMEM106A,xxxxxx,xxxxxx
5620,,exp,coexpression,10,,PLEK,PTPRC,xxxxxx,xxxxxx
5621,,exp,coexpression,12,,RBM5,MBD1,xxxxxx,xxxxxx
5622,,exp,coexpression,11,,RAB5IF,KPNA2,xxxxxx,xxxxxx
5623,,exp,coexpression,13,,DDX17,SH2B1,xxxxxx,xxxxxx
5624,,exp,coexpression,10,,PARP6,STX16,xxxxxx,xxxxxx
5625,,exp,coexpression,10,,TMED7,GORASP2,xxxxxx,xxxxxx
5626,,exp,coexpression,13,,RPS17,RPL13,xxxxxx,xxxxxx
5627,,exp,coexpression,13,,CENPT,METTL3,xxxxxx,xxxxxx
5628,,exp,coexpression,14,,ARHGAP30,LAIR1,xxxxxx,xxxxxx
5629,,exp,coexpression,12,,USF1,CCDC84,xxxxxx,xxxxxx
5630,,exp,coexpression,13,,CLPP,STOML2,xxxxxx,xxxxxx
5631,,exp,coexpression,16,,CYBB,AIF1,xxxxxx,xxxxxx
5632,,exp,coexpression,10,,PPM1G,CCDC191,xxxxxx,xxxxxx
5633,,exp,coexpression,11,,COPB1,ALDH18A1,xxxxxx,xxxxxx
5634,,exp,coexpression,11,,ZNF785,TOP3B,xxxxxx,xxxxxx
5635,,exp,coexpression,11,,RBM5,CBFA2T2,xxxxxx,xxxxxx
5636,,exp,coexpression,10,,NDUFAF4,STRAP,xxxxxx,xxxxxx
5637,,exp,coexpression,11,,UXT,RPL38,xxxxxx,xxxxxx
5638,,exp,coexpression,10,,MRPS35,SDHD,xxxxxx,xxxxxx
5639,,exp,coexpression,11,,PUF60,ADRM1,xxxxxx,xxxxxx
5640,,exp,coexpression,13,,URB2,EIF2S1,xxxxxx,xxxxxx
5641,,exp,coexpression,10,,YRDC,SLC35A2,xxxxxx,xxxxxx
5642,,exp,coexpression,10,,CDH11,LRP1,xxxxxx,xxxxxx
5643,,exp,coexpression,13,,PPIB,SPCS2,xxxxxx,xxxxxx
5644,,exp,coexpression,10,,PFN1,ERH,xxxxxx,xxxxxx
5645,,exp,coexpression,17,,ATP5MF,TIMM8B,xxxxxx,xxxxxx
5646,,exp,coexpression,14,,RPS17,NBEAL1,xxxxxx,xxxxxx
5647,,exp,coexpression,11,,CCT2,WDR12,xxxxxx,xxxxxx
5648,,exp,coexpression,11,,TTC14,SPEF2,xxxxxx,xxxxxx
5649,,exp,coexpression,14,,RPS27A,RPSA,xxxxxx,xxxxxx
5650,,exp,coexpression,10,,RPS4X,RPL3,xxxxxx,xxxxxx
5651,,exp,coexpression,11,,RPS4X,NACA,xxxxxx,xxxxxx
5652,,exp,coexpression,11,,ATXN3,AMY2B,xxxxxx,xxxxxx
5653,,exp,coexpression,12,,POLR1A,MRTO4,xxxxxx,xxxxxx
5654,,exp,coexpression,12,,PUS1,IFRD2,xxxxxx,xxxxxx
5655,,exp,coexpression,14,,POGZ,THOC1,xxxxxx,xxxxxx
5656,,exp,coexpression,15,,C5orf22,COA7,xxxxxx,xxxxxx
5657,,exp,coexpression,13,,PGK1,PGAM1,xxxxxx,xxxxxx
5658,,exp,coexpression,13,,DDX19B,HP1BP3,xxxxxx,xxxxxx
5659,,exp,coexpression,18,,RPL37,RPL35A,xxxxxx,xxxxxx
5660,,exp,coexpression,11,,GNL3,NIFK,xxxxxx,xxxxxx
5661,,exp,coexpression,10,,RRS1,TIGAR,xxxxxx,xxxxxx
5662,,exp,coexpression,13,,OSGEP,DMAP1,xxxxxx,xxxxxx
5663,,exp,coexpression,12,,CALD1,TPM1,xxxxxx,xxxxxx
5664,,exp,coexpression,11,,TOMM40,PSMD12,xxxxxx,xxxxxx
5665,,exp,coexpression,10,,RHOG,LUC7L3,xxxxxx,xxxxxx
5666,,exp,coexpression,14,,RPS11,RPL13,xxxxxx,xxxxxx
5667,,exp,coexpression,10,,AP1G1,GTF3C2,xxxxxx,xxxxxx
5668,,exp,coexpression,12,,UTP14A,IMP4,xxxxxx,xxxxxx
5669,,exp,coexpression,11,,POLDIP2,STOML2,xxxxxx,xxxxxx
5670,,exp,coexpression,11,,URB2,AIMP2,xxxxxx,xxxxxx
5671,,exp,coexpression,11,,NUSAP1,IQGAP3,xxxxxx,xxxxxx
5672,,exp,coexpression,16,,PSMA1,C1QBP,xxxxxx,xxxxxx
5673,,exp,coexpression,11,,POGZ,FAM111A,xxxxxx,xxxxxx
5674,,exp,coexpression,12,,UBL5,POLR2L,xxxxxx,xxxxxx
5675,,exp,coexpression,10,,RBM39,SUPT7L,xxxxxx,xxxxxx
5676,,exp,coexpression,10,,SF3B5,RTCB,xxxxxx,xxxxxx
5677,,exp,coexpression,10,,CHMP3,CSDE1,xxxxxx,xxxxxx
5678,,exp,coexpression,12,,BYSL,YARS,xxxxxx,xxxxxx
5679,,exp,coexpression,12,,NEDD8-MDP1,EMC4,xxxxxx,xxxxxx
5680,,exp,coexpression,10,,PALLD,COL4A2,xxxxxx,xxxxxx
5681,,exp,coexpression,13,,LCP1,SASH3,xxxxxx,xxxxxx
5682,,exp,coexpression,10,,CDH11,ISLR,xxxxxx,xxxxxx
5683,,exp,coexpression,16,,RPN2,TMED9,xxxxxx,xxxxxx
5684,,exp,coexpression,10,,TMEM63A,PNISR,xxxxxx,xxxxxx
5685,,exp,coexpression,18,,RPL19,RPL23,xxxxxx,xxxxxx
5686,,exp,coexpression,10,,CCDC66,HINFP,xxxxxx,xxxxxx
5687,,exp,coexpression,14,,ANAPC11,NDUFB3,xxxxxx,xxxxxx
5688,,exp,coexpression,10,,TXNDC9,RNF6,xxxxxx,xxxxxx
5689,,exp,coexpression,17,,PCDHA2,PCDHA4,xxxxxx,xxxxxx
5690,,exp,coexpression,10,,COX20,SRSF1,xxxxxx,xxxxxx
5691,,exp,coexpression,10,,PRPF19,GORASP2,xxxxxx,xxxxxx
5692,,exp,coexpression,10,,CCR1,FCGR2A,xxxxxx,xxxxxx
5693,,exp,coexpression,13,,RECQL5,CDK5RAP3,xxxxxx,xxxxxx
5694,,exp,coexpression,11,,ERH,NDUFS6,xxxxxx,xxxxxx
5695,,exp,coexpression,12,,AHSA1,CCT7,xxxxxx,xxxxxx
5696,,exp,coexpression,14,,ATP5MPL,NDUFB3,xxxxxx,xxxxxx
5697,,exp,coexpression,12,,SRPX,GGT5,xxxxxx,xxxxxx
5698,,exp,coexpression,16,,PCDHA13,PCDHA7,xxxxxx,xxxxxx
5699,,exp,coexpression,16,,RPS11,RPS15A,xxxxxx,xxxxxx
5700,,exp,coexpression,11,,MRPS11,PSMA5,xxxxxx,xxxxxx
5701,,exp,coexpression,10,,WAS,RGS19,xxxxxx,xxxxxx
5702,,exp,coexpression,14,,ZNHIT2,DDX28,xxxxxx,xxxxxx
5703,,exp,coexpression,10,,WDR77,PSMA5,xxxxxx,xxxxxx
5704,,exp,coexpression,17,,PCDHA6,PCDHA4,xxxxxx,xxxxxx
5705,,exp,coexpression,13,,POLR1B,MARS2,xxxxxx,xxxxxx
5706,,exp,coexpression,13,,MRPL47,MRPL14,xxxxxx,xxxxxx
5707,,exp,coexpression,13,,DOLK,RIOX1,xxxxxx,xxxxxx
5708,,exp,coexpression,17,,RPS5,RPL27,xxxxxx,xxxxxx
5709,,exp,coexpression,10,,PPP1R18,TFE3,xxxxxx,xxxxxx
5710,,exp,coexpression,10,,TTC14,AKT2,xxxxxx,xxxxxx
5711,,exp,coexpression,10,,NOL10,EIF2S2,xxxxxx,xxxxxx
5712,,exp,coexpression,10,,CLK2,FAM156A,xxxxxx,xxxxxx
5713,,exp,coexpression,16,,MRPL12,C1QBP,xxxxxx,xxxxxx
5714,,exp,coexpression,11,,PUM3,NIFK,xxxxxx,xxxxxx
5715,,exp,coexpression,10,,WDR6,NEK9,xxxxxx,xxxxxx
5716,,exp,coexpression,10,,PDCD11,NOP2,xxxxxx,xxxxxx
5717,,exp,coexpression,10,,ETF1,UBA7,xxxxxx,xxxxxx
5718,,exp,coexpression,18,,RPL37,RPS3A,xxxxxx,xxxxxx
5719,,exp,coexpression,11,,CCDC47,ALYREF,xxxxxx,xxxxxx
5720,,exp,coexpression,11,,TGIF2-RAB5IF,CYCS,xxxxxx,xxxxxx
5721,,exp,coexpression,15,,HNRNPAB,PSMC4,xxxxxx,xxxxxx
5722,,exp,coexpression,10,,WDR3,TRMT10C,xxxxxx,xxxxxx
5723,,exp,coexpression,13,,GARS,NME1,xxxxxx,xxxxxx
5724,,exp,coexpression,10,,MRPS17,RIOX1,xxxxxx,xxxxxx
5725,,exp,coexpression,10,,PTPN11,SEC23A,xxxxxx,xxxxxx
5726,,exp,coexpression,13,,GRWD1,LTV1,xxxxxx,xxxxxx
5727,,exp,coexpression,10,,ATAD5,FANCD2,xxxxxx,xxxxxx
5728,,exp,coexpression,16,,LAIR1,AIF1,xxxxxx,xxxxxx
5729,,exp,coexpression,14,,NDUFAB1,MRPS35,xxxxxx,xxxxxx
5730,,exp,coexpression,14,,RBM25,ZRANB2,xxxxxx,xxxxxx
5731,,exp,coexpression,10,,RRS1,EEF1E1,xxxxxx,xxxxxx
5732,,exp,coexpression,11,,METTL17,FAM192A,xxxxxx,xxxxxx
5733,,exp,coexpression,13,,ZNF638,RAD52,xxxxxx,xxxxxx
5734,,exp,coexpression,10,,DHRS7B,POGZ,xxxxxx,xxxxxx
5735,,exp,coexpression,12,,SEM1,MRPL22,xxxxxx,xxxxxx
5736,,exp,coexpression,15,,RPS13,RPL10A,xxxxxx,xxxxxx
5737,,exp,coexpression,13,,ATP5MD,COX6A1,xxxxxx,xxxxxx
5738,,exp,coexpression,11,,NIP7,SMIM12,xxxxxx,xxxxxx
5739,,exp,coexpression,12,,NDUFC1,COX6A1,xxxxxx,xxxxxx
5740,,exp,coexpression,10,,MRPL4,MRPS22,xxxxxx,xxxxxx
5741,,exp,coexpression,13,,RPS27,C6orf48,xxxxxx,xxxxxx
5742,,exp,coexpression,10,,SH3BGRL3,MYL12A,xxxxxx,xxxxxx
5743,,exp,coexpression,12,,ZNF518A,N4BP2L2,xxxxxx,xxxxxx
5744,,exp,coexpression,10,,AURKAIP1,COPE,xxxxxx,xxxxxx
5745,,exp,coexpression,10,,PLA2G4B,ZNF506,xxxxxx,xxxxxx
5746,,exp,coexpression,10,,ZNF471,ZNF667,xxxxxx,xxxxxx
5747,,exp,coexpression,10,,COX20,POU6F1,xxxxxx,xxxxxx
5748,,exp,coexpression,11,,EMCN,RAMP2,xxxxxx,xxxxxx
5749,,exp,coexpression,14,,ATP5F1A,ATP5PB,xxxxxx,xxxxxx
5750,,exp,coexpression,10,,POLDIP2,MRPS12,xxxxxx,xxxxxx
5751,,exp,coexpression,10,,CCNL2,ZNF211,xxxxxx,xxxxxx
5752,,exp,coexpression,11,,COL1A2,ZEB2,xxxxxx,xxxxxx
5753,,exp,coexpression,11,,ZNF248,ZNF177,xxxxxx,xxxxxx
5754,,exp,coexpression,10,,C1QBP,TIMM8B,xxxxxx,xxxxxx
5755,,exp,coexpression,16,,BIVM-ERCC5,ERCC5,xxxxxx,xxxxxx
5756,,exp,coexpression,10,,PSMB2,NDUFS6,xxxxxx,xxxxxx
5757,,exp,coexpression,10,,RAN,MRPS12,xxxxxx,xxxxxx
5758,,exp,coexpression,11,,PRELID1,CCT5,xxxxxx,xxxxxx
5759,,exp,coexpression,10,,PYCR1,OSTC,xxxxxx,xxxxxx
5760,,exp,coexpression,11,,TLR2,ALOX5,xxxxxx,xxxxxx
5761,,exp,coexpression,11,,GRWD1,VARS,xxxxxx,xxxxxx
5762,,exp,coexpression,13,,C1S,CYBRD1,xxxxxx,xxxxxx
5763,,exp,coexpression,19,,ANKRD23,ANKRD39,xxxxxx,xxxxxx
5764,,exp,coexpression,11,,PDCD11,XPO5,xxxxxx,xxxxxx
5765,,exp,coexpression,11,,ARGLU1,ZFC3H1,xxxxxx,xxxxxx
5766,,exp,coexpression,14,,SLC7A7,PIK3R5,xxxxxx,xxxxxx
5767,,exp,coexpression,15,,BYSL,NOP14,xxxxxx,xxxxxx
5768,,exp,coexpression,14,,ATP5MF,SYNJ2BP-COX16,xxxxxx,xxxxxx
5769,,exp,coexpression,12,,CAPZA2,CAP1,xxxxxx,xxxxxx
5770,,exp,coexpression,14,,RPS27A,RPL23A,xxxxxx,xxxxxx
5771,,exp,coexpression,13,,TRUB2,MRPS12,xxxxxx,xxxxxx
5772,,exp,coexpression,10,,CD302,FBLN5,xxxxxx,xxxxxx
5773,,exp,coexpression,14,,RBM6,CENPT,xxxxxx,xxxxxx
5774,,exp,coexpression,19,,ATG10,RPS10-NUDT3,xxxxxx,xxxxxx
5775,,exp,coexpression,14,,RPL18,RPL30,xxxxxx,xxxxxx
5776,,exp,coexpression,10,,RBM5,ZFC3H1,xxxxxx,xxxxxx
5777,,exp,coexpression,12,,WBP1,PSME3,xxxxxx,xxxxxx
5778,,exp,coexpression,11,,TWNK,MRM1,xxxxxx,xxxxxx
5779,,exp,coexpression,10,,ZNF593,GPATCH4,xxxxxx,xxxxxx
5780,,exp,coexpression,10,,RAN,GORASP2,xxxxxx,xxxxxx
5781,,exp,coexpression,10,,UQCR11,FMC1,xxxxxx,xxxxxx
5782,,exp,coexpression,12,,MYDGF,MESD,xxxxxx,xxxxxx
5783,,exp,coexpression,11,,AP1G2,MOV10,xxxxxx,xxxxxx
5784,,exp,coexpression,17,,RPL23,BTF3,xxxxxx,xxxxxx
5785,,exp,coexpression,10,,TXN2,ACAT1,xxxxxx,xxxxxx
5786,,exp,coexpression,13,,TTC14,ZNF785,xxxxxx,xxxxxx
5787,,exp,coexpression,10,,EPRS,COPG1,xxxxxx,xxxxxx
5788,,exp,coexpression,14,,SBNO2,TNFRSF1A,xxxxxx,xxxxxx
5789,,exp,coexpression,11,,CLK2,TUBGCP6,xxxxxx,xxxxxx
5790,,exp,coexpression,11,,MRTO4,CCT5,xxxxxx,xxxxxx
5791,,exp,coexpression,10,,GSPT1,NOP14,xxxxxx,xxxxxx
5792,,exp,coexpression,12,,RRS1,PHF5A,xxxxxx,xxxxxx
5793,,exp,coexpression,11,,ATP6V1H,ITFG1,xxxxxx,xxxxxx
5794,,exp,coexpression,10,,HNRNPH1,PAXBP1,xxxxxx,xxxxxx
5795,,exp,coexpression,10,,MFAP4,OLFML3,xxxxxx,xxxxxx
5796,,exp,coexpression,15,,NME1,EIF5A,xxxxxx,xxxxxx
5797,,exp,coexpression,10,,TARBP1,ENOSF1,xxxxxx,xxxxxx
5798,,exp,coexpression,11,,COA4,MRPL4,xxxxxx,xxxxxx
5799,,exp,coexpression,12,,LAPTM5,SELPLG,xxxxxx,xxxxxx
5800,,exp,coexpression,13,,SNRPD2,FAU,xxxxxx,xxxxxx
5801,,exp,coexpression,12,,RPL24,UXT,xxxxxx,xxxxxx
5802,,exp,coexpression,11,,LCP1,APOBR,xxxxxx,xxxxxx
5803,,exp,coexpression,11,,PSMA3,CIAPIN1,xxxxxx,xxxxxx
5804,,exp,coexpression,10,,COPB1,SSR1,xxxxxx,xxxxxx
5805,,exp,coexpression,10,,EHMT2,NUMA1,xxxxxx,xxxxxx
5806,,exp,coexpression,19,,RPS12,RPL19,xxxxxx,xxxxxx
5807,,exp,coexpression,10,,RSRP1,N4BP2L2,xxxxxx,xxxxxx
5808,,exp,coexpression,10,,RPS6,NACA,xxxxxx,xxxxxx
5809,,exp,coexpression,11,,NDUFC2,NDUFA2,xxxxxx,xxxxxx
5810,,exp,coexpression,18,,TYROBP,FCER1G,xxxxxx,xxxxxx
5811,,exp,coexpression,11,,FAU,RPS29,xxxxxx,xxxxxx
5812,,exp,coexpression,15,,UQCR10,MRPS24,xxxxxx,xxxxxx
5813,,exp,coexpression,11,,DUS3L,PPAN-P2RY11,xxxxxx,xxxxxx
5814,,exp,coexpression,12,,GRPEL1,TMEM11,xxxxxx,xxxxxx
5815,,exp,coexpression,15,,RPL36A,U2AF1L5,xxxxxx,xxxxxx
5816,,exp,coexpression,12,,MS4A6A,F13A1,xxxxxx,xxxxxx
5817,,exp,coexpression,13,,MRPS16,MRPL12,xxxxxx,xxxxxx
5818,,exp,coexpression,10,,TRMT6,TRMT10C,xxxxxx,xxxxxx
5819,,exp,coexpression,12,,C20orf96,IFT172,xxxxxx,xxxxxx
5820,,exp,coexpression,11,,SRR,MAK16,xxxxxx,xxxxxx
5821,,exp,coexpression,18,,RPS7,RPS6,xxxxxx,xxxxxx
5822,,exp,coexpression,12,,TMC8,PTPRC,xxxxxx,xxxxxx
5823,,exp,coexpression,13,,TMIGD3,VSIG4,xxxxxx,xxxxxx
5824,,exp,coexpression,11,,ATP5MC1,NDUFS5,xxxxxx,xxxxxx
5825,,exp,coexpression,16,,RPL7A,RPL10A,xxxxxx,xxxxxx
5826,,exp,coexpression,13,,CSAD,SLC25A27,xxxxxx,xxxxxx
5827,,exp,coexpression,11,,GHITM,PSMD8,xxxxxx,xxxxxx
5828,,exp,coexpression,10,,ITGB2,THEMIS2,xxxxxx,xxxxxx
5829,,exp,coexpression,13,,PPAN,ABCF1,xxxxxx,xxxxxx
5830,,exp,coexpression,13,,WDR12,PSME3,xxxxxx,xxxxxx
5831,,exp,coexpression,10,,DDX21,GATAD2A,xxxxxx,xxxxxx
5832,,exp,coexpression,10,,CHCHD2,SDHB,xxxxxx,xxxxxx
5833,,exp,coexpression,10,,SEC61G,SPCS2,xxxxxx,xxxxxx
5834,,exp,coexpression,10,,ZNF468,ZNF28,xxxxxx,xxxxxx
5835,,exp,coexpression,10,,KDM3B,SETD1B,xxxxxx,xxxxxx
5836,,exp,coexpression,11,,NIP7,EIF2S1,xxxxxx,xxxxxx
5837,,exp,coexpression,11,,PPIB,ALG5,xxxxxx,xxxxxx
5838,,exp,coexpression,11,,TRAF3IP3,MAP4K1,xxxxxx,xxxxxx
5839,,exp,coexpression,10,,PPP1R3E,TAZ,xxxxxx,xxxxxx
5840,,exp,coexpression,13,,ATP5MC3,MRPL15,xxxxxx,xxxxxx
5841,,exp,coexpression,11,,PTGS2,SLC2A3,xxxxxx,xxxxxx
5842,,exp,coexpression,10,,PRPF3,AMY2B,xxxxxx,xxxxxx
5843,,exp,coexpression,16,,CCNL2,ZNF224,xxxxxx,xxxxxx
5844,,exp,coexpression,12,,ANKS3,MZF1,xxxxxx,xxxxxx
5845,,exp,coexpression,10,,FAN1,DMAP1,xxxxxx,xxxxxx
5846,,exp,coexpression,10,,GFM1,MDH2,xxxxxx,xxxxxx
5847,,exp,coexpression,11,,PES1,SNRPE,xxxxxx,xxxxxx
5848,,exp,coexpression,10,,SRGN,RHOG,xxxxxx,xxxxxx
5849,,exp,coexpression,10,,MRPL27,UQCRQ,xxxxxx,xxxxxx
5850,,exp,coexpression,14,,RPL4,NBEAL1,xxxxxx,xxxxxx
5851,,exp,coexpression,13,,FKBP5,MAOA,xxxxxx,xxxxxx
5852,,exp,coexpression,12,,MTCH2,ATP5F1C,xxxxxx,xxxxxx
5853,,exp,coexpression,10,,TGIF2-RAB5IF,GNG5,xxxxxx,xxxxxx
5854,,exp,coexpression,10,,GRWD1,HSPA4,xxxxxx,xxxxxx
5855,,exp,coexpression,17,,BYSL,PNO1,xxxxxx,xxxxxx
5856,,exp,coexpression,10,,IDI1,MVD,xxxxxx,xxxxxx
5857,,exp,coexpression,10,,TOMM5,GTF3C6,xxxxxx,xxxxxx
